15,3500,    46,    58,    40,    26,    17,    19,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3750,    44,    56,    41,    23,    20,    23,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4000,    44,    55,    41,    23,    23,    22,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4250,    40,    52,    51,    28,    21,    25,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4500,    41,    56,    48,    27,    18,    19,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4750,    50,    59,    43,    25,    20,    22,0.000316228,0.000397992,0.000191238,0.00019062,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5000,    38,    55,    45,    23,    22,    25,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
22,5250,    45,    53,    45,    25,    23,    19,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
23,5500,    40,    55,    47,    29,    21,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
24,5750,    47,    58,    44,    27,    18,    17,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
25,6000,    45,    58,    43,    25,    18,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6250,    45,    52,    49,    24,    19,    17,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
27,6500,    39,    56,    46,    24,    24,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
28,6750,    44,    58,    44,    27,    21,    15,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
29,7000,    42,    57,    43,    27,    18,    19,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
30,7250,    46,    50,    41,    26,    18,    22,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
31,7500,    49,    56,    50,    25,    21,    21,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
32,7750,    38,    59,    46,    28,    20,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
33,8000,    46,    62,    45,    26,    18,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
34,8250,    46,    54,    45,    25,    19,    20,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
35,8500,    40,    58,    43,    22,    19,    24,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
36,8750,    41,    58,    45,    25,    24,    19,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
37,9000,    37,    58,    47,    28,    21,    18,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
38,9250,    43,    65,    47,    29,    17,    19,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
39,9500,    47,    57,    49,    23,    19,    17,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
40,9750,    42,    58,    47,    25,    23,    19,0.000389902,0.000418851,0.000218553,0.000195798,1,0,0,0,0,0,0,0,0,0,0,0,0
41,10000,    42,    54,    47,    28,    21,    18,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10250,    40,    62,    46,    28,    17,    16,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
43,10500,    46,    57,    41,    25,    17,    23,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
44,10750,    44,    56,    44,    25,    22,    22,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
45,11000,    43,    53,    49,    25,    26,    21,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
46,11250,    37,    49,    47,    24,    19,    14,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
47,11500,    39,    61,    44,    25,    18,    20,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
48,11750,    53,    56,    40,    23,    17,    20,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
49,12000,    35,    53,    42,    22,    19,    25,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
50,12250,    41,    56,    41,    23,    20,    19,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
51,12500,    41,    56,    49,    26,    18,    17,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12750,    46,    59,    46,    22,    17,    17,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
53,13000,    47,    52,    40,    23,    14,    19,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
54,13250,    38,    58,    44,    24,    22,    19,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
55,13500,    41,    58,    43,    27,    22,    16,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
56,13750,    40,    55,    45,    25,    17,    17,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
57,14000,    47,    59,    45,    24,    19,    21,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
58,14250,    41,    55,    47,    23,    18,    22,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
59,14500,    39,    56,    41,    25,    23,    18,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
60,14750,    38,    55,    49,    27,    19,    15,0.000579451,0.000476277,0.000235247,0.00022173,0,0,0,0,0,0,0,0,0,0,0,0,0
61,15000,    43,    56,    47,    24,    19,    15,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
62,15250,    42,    59,    42,    24,    17,    20,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
63,15500,    41,    50,    41,    25,    18,    23,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
64,15750,    36,    52,    51,    29,    22,    15,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
65,16000,    41,    60,    51,    30,    18,    15,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
66,16250,    44,    55,    44,    23,    14,    12,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
67,16500,    42,    54,    48,    25,    20,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
68,16750,    36,    56,    49,    27,    22,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
69,17000,    45,    58,    49,    26,    23,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
70,17250,    40,    61,    45,    26,    18,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
71,17500,    52,    53,    42,    22,    19,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
72,17750,    41,    52,    45,    23,    23,    23,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
73,18000,    45,    56,    46,    25,    22,    20,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
74,18250,    39,    60,    46,    28,    18,    18,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
75,18500,    44,    61,    47,    25,    17,    19,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
76,18750,    43,    58,    41,    23,    23,    20,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
77,19000,    41,    54,    51,    23,    20,    21,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
78,19250,    42,    52,    49,    31,    23,    21,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
79,19500,    41,    61,    49,    27,    19,    18,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
80,19750,    47,    59,    38,    26,    17,    18,0.000699528,0.000391098,0.000211845,0.000240106,1,0,0,0,0,0,0,0,0,0,0,0,0
81,20000,    43,    59,    42,    23,    20,    22,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20250,    38,    56,    47,    27,    24,    20,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20500,    43,    59,    48,    28,    24,    17,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20750,    41,    66,    42,    25,    18,    16,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
85,21000,    47,    57,    44,    22,    19,    23,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
86,21250,    41,    55,    44,    22,    12,    21,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
87,21500,    35,    56,    41,    24,    23,    19,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
88,21750,    43,    57,    44,    27,    20,    18,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
89,22000,    43,    59,    44,    26,    22,    22,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
90,22250,    44,    59,    44,    21,    20,    19,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
91,22500,    42,    59,    44,    24,    25,    25,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
92,22750,    40,    54,    45,    27,    23,    17,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
93,23000,    42,    58,    44,    28,    18,    17,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
94,23250,    44,    59,    43,    26,    17,    19,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
95,23500,    42,    57,    44,    23,    23,    21,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
96,23750,    43,    52,    51,    28,    21,    21,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
97,24000,    37,    59,    51,    28,    18,    16,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
98,24250,    56,    60,    43,    29,    17,    17,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
99,24500,    46,    57,    41,    26,    18,    19,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
100,24750,    42,    54,    47,    27,    20,    20,0.000715399,0.000304865,0.000212856,0.000258879,0,0,0,0,0,0,0,0,0,0,0,0,0
101,25000,    42,    56,    42,    26,    21,    17,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
102,25250,    39,    59,    48,    25,    20,    16,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
103,25500,    45,    63,    43,    28,    18,    18,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
104,25750,    39,    58,    41,    22,    19,    21,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
105,26000,    44,    57,    47,    26,    21,    19,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
106,26250,    37,    55,    46,    24,    19,    15,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
107,26500,    45,    61,    47,    27,    19,    16,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
108,26750,    46,    56,    40,    23,    18,    21,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
109,27000,    44,    58,    44,    26,    20,    23,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
110,27250,    43,    52,    41,    26,    22,    16,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
111,27500,    45,    58,    47,    27,    19,    16,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
112,27750,    37,    59,    49,    26,    18,    19,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
113,28000,    44,    58,    42,    22,    19,    19,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
114,28250,    41,    51,    42,    25,    18,    23,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
115,28500,    37,    57,    43,    24,    22,    19,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
116,28750,    45,    55,    50,    28,    22,    18,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
117,29000,    42,    61,    48,    25,    22,    19,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
118,29250,    43,    54,    49,    24,    24,    20,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
119,29500,    45,    53,    43,    25,    25,    21,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
120,29750,    39,    58,    48,    26,    21,    18,0.000759161,0.000213033,0.000231031,0.000361443,1,0,0,0,0,0,0,0,0,0,0,0,0
121,30000,    44,    62,    45,    27,    19,    17,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
122,30250,    41,    60,    40,    24,    17,    18,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
123,30500,    51,    56,    51,    24,    20,    21,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30750,    37,    54,    50,    27,    22,    20,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
125,31000,    38,    58,    54,    28,    19,    17,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
126,31250,    38,    57,    47,    24,    15,    13,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
127,31500,    44,    56,    50,    24,    17,    17,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
128,31750,    41,    50,    47,    21,    19,    19,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
129,32000,    42,    58,    45,    24,    23,    20,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
130,32250,    45,    56,    45,    25,    17,    15,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
131,32500,    44,    61,    42,    25,    17,    21,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
132,32750,    48,    60,    44,    23,    17,    21,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
133,33000,    43,    61,    44,    23,    21,    18,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
134,33250,    40,    59,    42,    25,    20,    17,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
135,33500,    37,    65,    47,    25,    18,    16,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
136,33750,    50,    62,    39,    24,    16,    20,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
137,34000,    47,    54,    44,    21,    22,    21,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
138,34250,    38,    55,    45,    23,    22,    19,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
139,34500,    45,    58,    51,    26,    22,    18,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
140,34750,    39,    62,    45,    25,    18,    18,0.000700167,0.00014169,0.000231086,0.000332705,0,0,0,0,0,0,0,0,0,0,0,0,0
141,35000,    46,    57,    47,    23,    20,    19,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
142,35250,    36,    54,    43,    21,    20,    22,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
143,35500,    41,    55,    44,    28,    21,    19,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
144,35750,    40,    59,    53,    26,    17,    16,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
145,36000,    49,    55,    42,    25,    18,    19,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
146,36250,    41,    52,    39,    20,    17,    19,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
147,36500,    38,    52,    42,    24,    21,    20,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
148,36750,    42,    57,    44,    29,    20,    21,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
149,37000,    42,    59,    41,    25,    18,    18,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
150,37250,    46,    55,    46,    24,    17,    24,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
151,37500,    45,    53,    43,    25,    19,    25,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
152,37750,    39,    56,    45,    26,    24,    20,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
153,38000,    42,    60,    44,    29,    19,    18,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
154,38250,    39,    60,    48,    24,    19,    14,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
155,38500,    52,    62,    44,    23,    21,    19,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
156,38750,    42,    51,    45,    24,    27,    21,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
157,39000,    39,    54,    53,    28,    27,    18,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
158,39250,    41,    62,    46,    28,    24,    17,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
159,39500,    42,    58,    43,    24,    21,    21,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
160,39750,    45,    53,    47,    25,    23,    24,0.000544136,0.00014906,0.000189763,0.000208599,1,0,0,0,0,0,0,0,0,0,0,0,0
161,40000,    40,    57,    52,    25,    24,    20,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
162,40250,    45,    58,    47,    27,    23,    19,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
163,40500,    42,    59,    46,    29,    20,    19,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
164,40750,    46,    57,    42,    26,    17,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
165,41000,    40,    55,    45,    25,    17,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
166,41250,    37,    55,    45,    25,    20,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
167,41500,    41,    56,    49,    30,    19,    16,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
168,41750,    42,    59,    42,    26,    15,    17,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
169,42000,    49,    59,    41,    24,    18,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
170,42250,    37,    54,    43,    25,    21,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
171,42500,    40,    54,    51,    28,    21,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
172,42750,    47,    62,    47,    29,    18,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
173,43000,    44,    63,    42,    23,    18,    20,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
174,43250,    43,    58,    40,    25,    23,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
175,43500,    38,    58,    50,    24,    25,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
176,43750,    41,    59,    45,    27,    21,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
177,44000,    41,    58,    42,    26,    17,    18,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
178,44250,    47,    54,    42,    25,    18,    21,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
179,44500,    46,    54,    47,    24,    20,    22,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
180,44750,    40,    57,    52,    27,    23,    20,0.000576711,0.000181917,0.000173308,0.000237394,0,0,0,0,0,0,0,0,0,0,0,0,0
181,45000,    40,    61,    48,    28,    22,    18,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
182,45250,    39,    54,    41,    23,    17,    19,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
183,45500,    46,    58,    42,    23,    18,    24,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
184,45750,    39,    53,    43,    25,    22,    21,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
185,46000,    47,    55,    47,    29,    20,    17,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
186,46250,    41,    54,    45,    24,    15,    14,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
187,46500,    45,    59,    48,    26,    21,    20,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
188,46750,    41,    54,    43,    24,    23,    22,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
189,47000,    45,    57,    47,    25,    27,    21,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
190,47250,    43,    52,    50,    29,    22,    18,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
191,47500,    41,    60,    46,    26,    18,    18,0.000690397,0.000280902,0.000200045,0.000287482,1,0,0,0,0,0,0,0,0,0,0,0,0
